Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Utah,US,3/3/2021 5:30,40.15,-111.8624,371979,1949,353737,16293,49,11602.7409,2865473,,0.523954309,84000049,USA,89379.61757,,3/2/2021,,
Vermont,US,3/3/2021 5:30,44.0459,-72.7107,15372,206,12759,2407,50,2463.504966,1078840,,1.340098881,84000050,USA,172894.0735,,3/2/2021,,
Virgin Islands,US,3/3/2021 5:30,18.3358,-64.8963,2646,25,2511,110,78,2466.718872,47871,,0.944822373,850,VIR,44627.47511,,3/2/2021,,
Virginia,US,3/3/2021 5:30,37.7693,-78.17,578559,8943,,,51,6778.252148,5928679,,1.545736908,84000051,USA,69458.91632,,3/2/2021,,
Washington,US,3/3/2021 5:30,47.4009,-121.4905,341441,4988,,,53,4483.858145,5280330,,1.460867324,84000053,USA,69342.14309,,3/2/2021,,
West Virginia,US,3/3/2021 5:30,38.4912,-80.9545,132184,2301,123191,6692,54,7375.734245,2216628,,1.740755311,84000054,USA,123685.6128,,3/2/2021,,
Wisconsin,US,3/3/2021 5:30,44.2685,-89.6165,618307,7050,550730,60527,55,10619.39045,6938594,,1.140210284,84000055,USA,1.1917E-05,,3/2/2021,,
Wyoming,US,3/3/2021 5:30,42.756,-107.3025,54527,682,53339,506,56,9421.36537,641380,,1.250756506,84000056,USA,110819.8749,,3/2/2021,,
Alabama,US,3/4/2021 5:30,32.3182,-86.9023,497154,10029,295690,191435,1,10139.40938,,,2.017282371,84000001,USA,,,3/3/2021,,
Alaska,US,3/4/2021 5:30,61.3707,-152.4044,59035,303,,,2,8069.906841,1711018,,0.513254849,84000002,USA,233891.0115,,3/3/2021,,
American Samoa,US,3/4/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,3/3/2021,,
Arizona,US,3/4/2021 5:30,33.7298,-111.4312,819954,16089,,,4,11265.08971,7739361,,1.962183244,84000004,USA,52031.71108,,3/3/2021,,
Arkansas,US,3/4/2021 5:30,34.9697,-92.3731,323353,5261,313799,4293,5,10714.8443,2709946,,1.627014439,84000005,USA,89798.60852,,3/3/2021,,
California,US,3/4/2021 8:31,36.1162,-119.6816,3638294,52952,,,6,9212.346772,49028048,,1.449751552,84000006,USA,124083.2438,,3/3/2021,,
Colorado,US,3/4/2021 5:30,39.0598,-105.3111,447634,6090,,,8,7495.91577,6273669,,1.383000903,84000008,USA,108941.7712,,3/3/2021,,
Connecticut,US,3/4/2021 5:30,41.5978,-72.7554,283622,7678,,,9,7955.095901,6435635,,2.707124271,84000009,USA,180508.1891,,3/3/2021,,
Delaware,US,3/4/2021 5:30,39.3185,-75.5071,87425,1440,,,10,8978.048069,1449205,,1.647126108,84000010,USA,1.48825E-05,,3/3/2021,,
Diamond Princess,US,3/4/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,3/3/2021,,
District of Columbia,US,3/4/2021 5:30,38.8974,-77.0268,40818,1023,29213,10582,11,5783.642626,1233983,,2.506247244,84000011,USA,174847.2899,,3/3/2021,,
Florida,US,3/4/2021 5:30,27.7663,-81.6868,1924114,31267,,,12,8958.644014,23460496,,1.625007666,84000012,USA,109231.6942,,3/3/2021,,
Georgia,US,3/4/2021 5:30,33.0406,-83.6431,1014542,17625,,,13,9555.444857,7251427,,1.737237098,84000013,USA,68297.42961,,3/3/2021,,
Grand Princess,US,3/4/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,3/3/2021,,
Guam,US,3/4/2021 5:30,13.4443,144.7937,7745,131,7583,31,66,4715.975863,119670,,1.691413815,316,GUM,72867.76392,,3/3/2021,,
Hawaii,US,3/4/2021 5:30,21.0943,-157.4983,28424,441,,,15,2007.526104,1124866,,1.55150577,84000015,USA,79446.8709,,3/3/2021,,
Idaho,US,3/4/2021 5:30,44.2405,-114.4788,172288,1876,94936,75476,16,9640.835672,641917,,1.088874443,84000016,USA,35920.18197,,3/3/2021,,
Illinois,US,3/4/2021 5:30,40.3495,-88.9861,1191520,22853,,,17,9402.9106,18315522,,1.917970324,84000017,USA,144537.411,,3/3/2021,,
Indiana,US,3/4/2021 5:30,39.8494,-86.2583,663511,12633,,,18,9855.754841,8093057,,1.903962406,84000018,USA,1.20214E-05,,3/3/2021,,
Iowa,US,3/4/2021 5:30,42.0115,-93.2105,338041,5501,317731,14809,19,10714.21553,1318994,,1.627317396,84000019,USA,41805.53839,,3/3/2021,,
Kansas,US,3/4/2021 5:30,38.5266,-96.7265,297056,4810,,,20,10209.81604,1264760,,1.61711112,84000020,USA,43413.10274,,3/3/2021,,
Kentucky,US,3/4/2021 5:30,37.6681,-84.6701,407373,4704,47927,354742,21,9118.23672,3940366,,1.154715703,84000021,USA,88197.27854,,3/3/2021,,
Louisiana,US,3/4/2021 5:30,31.1695,-91.8678,431771,9668,415954,6149,22,9287.806687,5630195,,2.23914992,84000022,USA,121110.8731,,3/3/2021,,
Maine,US,3/4/2021 5:30,44.6939,-69.3819,45091,705,12820,31566,23,3354.455994,1663423,,1.563504912,84000023,USA,123747.0726,,3/3/2021,,
Maryland,US,3/4/2021 5:30,39.0639,-76.8021,383956,7919,9685,366352,24,6350.915034,7948627,,2.062475909,84000024,USA,1.31476E-05,,3/3/2021,,
Massachusetts,US,3/4/2021 5:30,42.2302,-71.5301,584743,13414,494740,73751,25,8483.754015,16988667,,2.779340668,84000025,USA,2.4648E-05,,3/3/2021,,
Michigan,US,3/4/2021 5:30,43.3266,-84.5361,650762,16550,541258,92954,26,6516.184221,10492137,,2.543172466,84000026,USA,1.05059E-05,,3/3/2021,,
Minnesota,US,3/4/2021 5:30,45.6945,-93.9002,486434,6575,473252,6607,27,8625.279096,6960999,,1.351673608,84000027,USA,123430.0217,,3/3/2021,,
Mississippi,US,3/4/2021 5:30,32.7416,-89.6787,295675,6743,278162,10770,28,9934.818452,1755049,,2.280544517,84000028,USA,58970.46821,,3/3/2021,,
Missouri,US,3/4/2021 5:30,38.4561,-92.2884,564834,8482,,,29,9203.105926,4508176,,1.50168014,84000029,USA,73453.83115,,3/3/2021,,
Montana,US,3/4/2021 5:30,46.9219,-110.4544,100351,1373,97327,1651,30,9389.321262,1086548,,1.368197626,84000030,USA,101662.6465,,3/3/2021,,
Nebraska,US,3/4/2021 5:30,41.1254,-98.2681,201608,2091,155933,43584,31,10422.20669,2392401,,1.037161224,84000031,USA,123676.1324,,3/3/2021,,
Nevada,US,3/4/2021 5:30,38.3135,-117.0554,294684,4987,,,32,9567.177766,2738065,,1.692321266,84000032,USA,88893.71188,,3/3/2021,,
New Hampshire,US,3/4/2021 5:30,43.4525,-71.5639,75990,1175,72600,2215,33,5588.687596,1476788,,1.546256086,84000033,USA,108610.4327,,3/3/2021,,
New Jersey,US,3/4/2021 5:30,40.2989,-74.521,799476,23449,,,34,9000.888294,10895827,,2.933046145,84000034,USA,122670.5013,,3/3/2021,,
New Mexico,US,3/4/2021 5:30,34.8405,-106.2485,185898,3753,150168,31977,35,8865.67288,2720382,,2.018849046,84000035,USA,129737.9042,,3/3/2021,,
New York,US,3/4/2021 5:30,42.1657,-74.9481,1663248,47733,,,36,8549.838253,38627176,,2.869866671,84000036,USA,198560.9524,,3/3/2021,,
North Carolina,US,3/4/2021 5:30,35.6301,-79.8064,865554,11363,,,37,8252.737106,10341299,,1.312800819,84000037,USA,9.86005E-06,,3/3/2021,,
North Dakota,US,3/4/2021 5:30,47.5289,-99.784,99962,1478,98014,575,38,13131.08382,1416045,,1.477010403,84000038,USA,185817.5582,,3/3/2021,,
Northern Mariana Islands,US,3/4/2021 5:30,15.0979,145.6739,144,2,29,113,69,261.1344843,17573,,1.388888889,580,MNP,31867.47425,,3/3/2021,,
Ohio,US,3/4/2021 5:30,40.3888,-82.7649,972605,18779,916592,37231,39,8320.614932,12211389,,1.931102554,84000039,USA,1.04468E-05,,3/3/2021,,
Oklahoma,US,3/4/2021 5:30,35.5653,-96.9289,426821,4534,408963,13324,40,10786.55871,3542049,,1.062272006,84000040,USA,89514.1511,,3/3/2021,,
Oregon,US,3/4/2021 5:30,44.572,-122.0709,156287,2252,,,41,3705.470493,3760400,,1.440938786,84000041,USA,89156.81561,,3/3/2021,,
Pennsylvania,US,3/4/2021 5:30,40.5908,-77.2098,946543,24152,844569,77822,42,7393.718273,10514461,,2.551600931,84000042,USA,82131.4641,,3/3/2021,,
Puerto Rico,US,3/4/2021 5:30,18.2208,-66.5901,100765,2048,91338,7379,72,3155.123816,1719806,,2.032451744,630,PRI,53850.05577,,3/3/2021,,
Rhode Island,US,3/4/2021 5:30,41.6809,-71.5118,127285,2534,,,44,12015.26203,3041681,,1.990808029,84000044,USA,287124.1248,,3/3/2021,,
South Carolina,US,3/4/2021 5:30,33.8569,-80.945,519996,8620,230793,280583,45,10099.53165,5078144,,1.657705059,84000045,USA,98629.36648,,3/3/2021,,
South Dakota,US,3/4/2021 5:30,44.2998,-99.4388,112833,1893,108947,1993,46,12754.40593,694883,,1.677700673,84000046,USA,7.85481E-06,,3/3/2021,,
Tennessee,US,3/4/2021 5:30,35.7478,-86.6923,772058,11459,752966,8073,47,11311.73404,6817121,,1.483369536,84000047,USA,99823.50721,,3/3/2021,,
Texas,US,3/4/2021 5:30,31.0545,-97.5635,2713405,44515,2450229,216032,48,9348.651969,19707655,,1.640262897,84000048,USA,67967.0847,,3/3/2021,,
Utah,US,3/4/2021 5:30,40.15,-111.8624,372708,1955,355033,15720,49,11625.47981,2876176,,0.524539318,84000049,USA,89713.46474,,3/3/2021,,
Vermont,US,3/4/2021 5:30,44.0459,-72.7107,15487,207,12842,2438,50,2481.934778,1083198,,1.336604894,84000050,USA,173592.4832,,3/3/2021,,
Virgin Islands,US,3/4/2021 5:30,18.3358,-64.8963,2695,25,2539,131,78,2512.398851,48536,,0.927643785,850,VIR,45247.41768,,3/3/2021,,
Virginia,US,3/4/2021 5:30,37.7693,-78.17,580108,9326,,,51,6796.399844,5946972,,1.607631682,84000051,USA,69673.23252,,3/3/2021,,
Washington,US,3/4/2021 5:30,47.4009,-121.4905,342236,5012,,,53,4494.298213,5301508,,1.464486495,84000053,USA,69620.25599,,3/3/2021,,
West Virginia,US,3/4/2021 5:30,38.4912,-80.9545,132416,2309,123656,6451,54,7388.679612,2224809,,1.743746979,84000054,USA,124142.1044,,3/3/2021,,
Wisconsin,US,3/4/2021 5:30,44.2685,-89.6165,619087,7069,551329,60689,55,10632.78691,6970553,,1.141842746,84000055,USA,1.19719E-05,,3/3/2021,,
Wyoming,US,3/4/2021 5:30,42.756,-107.3025,54616,682,53375,559,56,9436.7431,643476,,1.248718324,84000056,USA,111182.0291,,3/3/2021,,
Alabama,US,3/5/2021 5:31,32.3182,-86.9023,498076,10094,295690,192292,1,10158.21349,,,2.02659835,84000001,USA,,,3/4/2021,,
Alaska,US,3/5/2021 5:31,61.3707,-152.4044,59185,303,,,2,8090.41139,1724484,,0.511954042,84000002,USA,235731.7732,,3/4/2021,,
American Samoa,US,3/5/2021 5:31,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,3/4/2021,,
Arizona,US,3/5/2021 5:31,33.7298,-111.4312,821108,16185,,,4,11280.94416,7775843,,1.971117076,84000004,USA,52174.24994,,3/4/2021,,
Arkansas,US,3/5/2021 5:31,34.9697,-92.3731,323756,5273,314207,4276,5,10728.19839,2719229,,1.628695684,84000005,USA,90106.21631,,3/4/2021,,
California,US,3/5/2021 8:30,36.1162,-119.6816,3643745,53343,,,6,9226.157688,49147685,,1.458279614,84000006,USA,124386.0286,,3/4/2021,,
Colorado,US,3/5/2021 5:31,39.0598,-105.3111,448528,6093,,,8,7519.37578,6310233,,1.379609765,84000008,USA,109576.7022,,3/4/2021,,
Connecticut,US,3/5/2021 5:31,41.5978,-72.7554,284500,7693,,,9,7979.72225,6478498,,2.704042179,84000009,USA,181710.4205,,3/4/2021,,
Delaware,US,3/5/2021 5:31,39.3185,-75.5071,87643,1444,,,10,9000.435424,1455005,,1.647593076,84000010,USA,1.49421E-05,,3/4/2021,,
Diamond Princess,US,3/5/2021 5:31,,,49,0,,,88888,,,,0,84088888,USA,,,3/4/2021,,
District of Columbia,US,3/5/2021 5:31,38.8974,-77.0268,41014,1024,29287,10703,11,5811.41454,1241816,,2.496708441,84000011,USA,175957.1746,,3/4/2021,,
Florida,US,3/5/2021 5:31,27.7663,-81.6868,1930232,31387,,,12,8987.129324,23551744,,1.626073964,84000012,USA,109656.5434,,3/4/2021,,
Georgia,US,3/5/2021 5:31,33.0406,-83.6431,1017428,17750,,,13,9582.626594,7279616,,1.744595195,84000013,USA,68562.92718,,3/4/2021,,
Grand Princess,US,3/5/2021 5:31,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,3/4/2021,,
Guam,US,3/5/2021 5:31,13.4443,144.7937,7747,131,7590,26,66,4717.193675,120096,,1.690977152,316,GUM,73127.15781,,3/4/2021,,
Hawaii,US,3/5/2021 5:31,21.0943,-157.4983,28521,441,,,15,2014.377006,1131093,,1.546229094,84000015,USA,79886.67055,,3/4/2021,,
Idaho,US,3/5/2021 5:31,44.2405,-114.4788,172587,1876,95222,75489,16,9657.567016,643358,,1.086988012,84000016,USA,36000.81698,,3/4/2021,,
Illinois,US,3/5/2021 5:31,40.3495,-88.9861,1193260,22902,,,17,9416.641854,18389512,,1.919279956,84000017,USA,145121.305,,3/4/2021,,
Indiana,US,3/5/2021 5:31,39.8494,-86.2583,664446,12663,,,18,9869.643278,8133596,,1.905798214,84000018,USA,1.20816E-05,,3/4/2021,,
Iowa,US,3/5/2021 5:31,42.0115,-93.2105,338613,5536,318560,14517,19,10732.34508,1321446,,1.634904744,84000019,USA,41883.25457,,3/4/2021,,
Kansas,US,3/5/2021 5:31,38.5266,-96.7265,297084,4810,,,20,10210.84579,1264760,,1.616948036,84000020,USA,43413.10274,,3/4/2021,,
Kentucky,US,3/5/2021 5:31,37.6681,-84.6701,408440,4732,47992,355716,21,9142.119399,3954639,,1.1585545,84000021,USA,88516.75134,,3/4/2021,,
Louisiana,US,3/5/2021 5:31,31.1695,-91.8678,432527,9686,415954,6887,22,9304.068969,5654985,,2.239397772,84000022,USA,121644.1296,,3/4/2021,,
Maine,US,3/5/2021 5:31,44.6939,-69.3819,45231,705,12827,31699,23,3364.871017,1633308,,1.558665517,84000023,USA,121506.7266,,3/4/2021,,
Maryland,US,3/5/2021 5:31,39.0639,-76.8021,384765,7922,9691,367152,24,6364.296489,7982350,,2.05891908,84000024,USA,1.32034E-05,,3/4/2021,,
Massachusetts,US,3/5/2021 5:31,42.2302,-71.5301,586310,13431,508745,61269,25,8506.488862,17093796,,2.779417032,84000025,USA,2.48006E-05,,3/4/2021,,
Michigan,US,3/5/2021 5:31,43.3266,-84.5361,652589,16589,541258,94742,26,6534.478265,10538623,,2.54202875,84000026,USA,1.05525E-05,,3/4/2021,,
Minnesota,US,3/5/2021 5:31,45.6945,-93.9002,487374,6589,473728,7057,27,8641.94685,7023826,,1.351939168,84000027,USA,124544.0483,,3/4/2021,,
Mississippi,US,3/5/2021 5:31,32.7416,-89.6787,296154,6764,278162,11228,28,9950.913076,1755528,,2.283946865,84000028,USA,58986.56284,,3/4/2021,,
Missouri,US,3/5/2021 5:31,38.4561,-92.2884,565588,8488,,,29,9215.391203,4524474,,1.500739054,84000029,USA,73719.38213,,3/4/2021,,
Montana,US,3/5/2021 5:31,46.9219,-110.4544,100531,1375,97499,1657,30,9406.162926,1091522,,1.367737315,84000030,USA,102128.0378,,3/4/2021,,
Nebraska,US,3/5/2021 5:31,41.1254,-98.2681,201973,2092,156048,43833,31,10441.07551,2403686,,1.03578201,84000031,USA,124259.5151,,3/4/2021,,
Nevada,US,3/5/2021 5:31,38.3135,-117.0554,295069,5005,,,32,9579.677133,2746308,,1.696213428,84000032,USA,89161.32819,,3/4/2021,,
New Hampshire,US,3/5/2021 5:31,43.4525,-71.5639,76178,1178,72809,2191,33,5602.514064,1483369,,1.546378219,84000033,USA,109094.4326,,3/4/2021,,
New Jersey,US,3/5/2021 5:31,40.2989,-74.521,802669,23491,,,34,9036.836636,10899020,,2.926611094,84000034,USA,122706.4496,,3/4/2021,,
New Mexico,US,3/5/2021 5:31,34.8405,-106.2485,186156,3769,151708,30679,35,8877.977174,2738734,,2.024645996,84000035,USA,130613.1306,,3/4/2021,,
New York,US,3/5/2021 5:31,42.1657,-74.9481,1670716,47847,,,36,8588.227112,38897265,,2.863861961,84000036,USA,199949.3306,,3/4/2021,,
North Carolina,US,3/5/2021 5:31,35.6301,-79.8064,868056,11399,,,37,8276.59275,10396113,,1.313164128,84000037,USA,9.91231E-06,,3/4/2021,,
North Dakota,US,3/5/2021 5:31,47.5289,-99.784,100057,1478,98071,635,38,13146.4369,1419620,,1.475285475,84000038,USA,186286.6801,,3/4/2021,,
Northern Mariana Islands,US,3/5/2021 5:31,15.0979,145.6739,144,2,29,113,69,261.1344843,17573,,1.388888889,580,MNP,31867.47425,,3/4/2021,,
Ohio,US,3/5/2021 5:31,40.3888,-82.7649,974480,18806,919296,36375,39,8336.655517,12281186,,1.930157623,84000039,USA,1.05065E-05,,3/4/2021,,
Oklahoma,US,3/5/2021 5:31,35.5653,-96.9289,427722,4534,409728,13460,40,10809.32865,3553402,,1.060034321,84000040,USA,89801.06248,,3/4/2021,,
Oregon,US,3/5/2021 5:31,44.572,-122.0709,156673,2284,,,41,3714.62232,3787438,,1.457813408,84000041,USA,89797.87028,,3/4/2021,,
Pennsylvania,US,3/5/2021 5:31,40.5908,-77.2098,949808,24230,856709,68869,42,7419.222122,10569767,,2.551041895,84000042,USA,82563.4751,,3/4/2021,,
Puerto Rico,US,3/5/2021 5:31,18.2208,-66.5901,100867,2053,91530,7284,72,3158.31761,1725460,,2.035353485,630,PRI,54027.09214,,3/4/2021,,
Rhode Island,US,3/5/2021 5:31,41.6809,-71.5118,127727,2539,,,44,12056.9853,3065112,,1.987833426,84000044,USA,289335.9299,,3/4/2021,,
South Carolina,US,3/5/2021 5:31,33.8569,-80.945,521563,8660,230793,282110,45,10129.96643,5099813,,1.660393855,84000045,USA,99050.22885,,3/4/2021,,
South Dakota,US,3/5/2021 5:31,44.2998,-99.4388,113065,1896,109113,2056,46,12780.63073,696656,,1.676911511,84000046,USA,7.87485E-06,,3/4/2021,,
Tennessee,US,3/5/2021 5:31,35.7478,-86.6923,773653,11501,754465,8134,47,11335.19222,6834882,,1.485725358,84000047,USA,100083.5826,,3/4/2021,,
Texas,US,3/5/2021 5:31,31.0545,-97.5635,2721397,44751,2458818,215177,48,9376.33866,19764177,,1.646233272,84000048,USA,68162.01584,,3/4/2021,,
Utah,US,3/5/2021 5:31,40.15,-111.8624,373319,1966,355033,16320,49,11644.53808,2886369,,0.526627362,84000049,USA,90031.40403,,3/4/2021,,
Vermont,US,3/5/2021 5:31,44.0459,-72.7107,15686,207,12990,2489,50,2513.826366,1094855,,1.319648094,84000050,USA,175460.6251,,3/4/2021,,
Virgin Islands,US,3/5/2021 5:31,18.3358,-64.8963,2704,25,2547,132,78,2520.789052,48711,,0.924556213,850,VIR,45410.56047,,3/4/2021,,
Virginia,US,3/5/2021 5:31,37.7693,-78.17,581408,9357,,,51,6811.630318,5972272,,1.60936898,84000051,USA,69969.64098,,3/4/2021,,
Washington,US,3/5/2021 5:31,47.4009,-121.4905,343090,5032,,,53,4505.513078,5320381,,1.466670553,84000053,USA,69868.09926,,3/4/2021,,
West Virginia,US,3/5/2021 5:31,38.4912,-80.9545,132677,2309,124050,6318,54,7403.243149,2234313,,1.740316709,84000054,USA,124672.4181,,3/4/2021,,
Wisconsin,US,3/5/2021 5:31,44.2685,-89.6165,619942,7082,551885,60975,55,10647.47149,7008539,,1.142364931,84000055,USA,1.20371E-05,,3/4/2021,,
Wyoming,US,3/5/2021 5:31,42.756,-107.3025,54685,682,53481,522,56,9448.665161,646179,,1.247142727,84000056,USA,111649.0629,,3/4/2021,,
Alabama,US,3/6/2021 4:30,32.3182,-86.9023,498887,10122,295690,193075,1,10174.75376,,,2.028916368,84000001,USA,,,3/5/2021,,
Alaska,US,3/6/2021 4:30,61.3707,-152.4044,59334,305,,,2,8110.779241,1731628,,0.514039168,84000002,USA,236708.3365,,3/5/2021,,
American Samoa,US,3/6/2021 4:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,3/5/2021,,
Arizona,US,3/6/2021 4:30,33.7298,-111.4312,823384,16269,,,4,11312.2134,7827570,,1.975870311,84000004,USA,52460.4817,,3/5/2021,,
Arkansas,US,3/6/2021 4:30,34.9697,-92.3731,324326,5283,314732,4311,5,10747.08629,2728103,,1.628916584,84000005,USA,90400.27119,,3/5/2021,,
California,US,3/6/2021 8:31,36.1162,-119.6816,3649272,53687,,,6,9240.178666,49294503,,1.465050671,84000006,USA,124757.6048,,3/5/2021,,
Colorado,US,3/6/2021 4:30,39.0598,-105.3111,449488,6094,,,8,7547.732697,6343360,,1.377187372,84000008,USA,110151.95,,3/5/2021,,
Connecticut,US,3/6/2021 4:30,41.5978,-72.7554,285330,7704,,,9,8003.002283,6520366,,2.700031542,84000009,USA,182884.7439,,3/5/2021,,
Delaware,US,3/6/2021 4:30,39.3185,-75.5071,87874,1453,,,10,9024.157804,1462081,,1.653503881,84000010,USA,1.50147E-05,,3/5/2021,,
Diamond Princess,US,3/6/2021 4:30,,,49,0,,,88888,,,,0,84088888,USA,,,3/5/2021,,
District of Columbia,US,3/6/2021 4:30,38.8974,-77.0268,41122,1027,29417,10678,11,5826.717431,1247637,,2.497446622,84000011,USA,176781.9721,,3/5/2021,,
Florida,US,3/6/2021 4:30,27.7663,-81.6868,1936207,31522,,,12,9014.948828,23635174,,1.628028408,84000012,USA,110044.9922,,3/5/2021,,
Georgia,US,3/6/2021 4:30,33.0406,-83.6431,1019509,17815,,,13,9602.226454,7315477,,1.747409783,84000013,USA,68900.68334,,3/5/2021,,
Grand Princess,US,3/6/2021 4:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,3/5/2021,,
Guam,US,3/6/2021 4:30,13.4443,144.7937,7748,133,7590,25,66,4717.802581,120635,,1.716572019,316,GUM,73455.35807,,3/5/2021,,
Hawaii,US,3/6/2021 4:30,21.0943,-157.4983,28650,443,,,15,2023.487999,1136395,,1.546247818,84000015,USA,80261.13943,,3/5/2021,,
Idaho,US,3/6/2021 4:30,44.2405,-114.4788,172827,1876,95524,75427,16,9670.996858,644796,,1.085478542,84000016,USA,36081.28412,,3/5/2021,,
Illinois,US,3/6/2021 4:30,40.3495,-88.9861,1194702,22947,,,17,9428.021434,18492848,,1.920730023,84000017,USA,145936.7837,,3/5/2021,,
Indiana,US,3/6/2021 4:30,39.8494,-86.2583,665285,12697,,,18,9882.105737,8171222,,1.908505377,84000018,USA,1.21375E-05,,3/5/2021,,
Iowa,US,3/6/2021 4:30,42.0115,-93.2105,339148,5549,318996,14603,19,10749.30192,1323369,,1.636158845,84000019,USA,41944.20409,,3/5/2021,,
Kansas,US,3/6/2021 4:30,38.5266,-96.7265,297599,4817,,,20,10228.52326,1270547,,1.616502623,84000020,USA,43611.7425,,3/5/2021,,
Kentucky,US,3/6/2021 4:30,37.6681,-84.6701,409345,4754,48038,356553,21,9162.376029,3969899,,1.161367551,84000021,USA,88858.31617,,3/5/2021,,
Louisiana,US,3/6/2021 4:30,31.1695,-91.8678,433045,9716,415954,7375,22,9315.211644,5674146,,2.243646734,84000022,USA,122056.3011,,3/5/2021,,
Maine,US,3/6/2021 4:30,44.6939,-69.3819,45456,704,12833,31919,23,3381.609449,1644587,,1.54875044,84000023,USA,122345.8056,,3/5/2021,,
Maryland,US,3/6/2021 4:30,39.0639,-76.8021,385678,7930,9701,368047,24,6379.398182,8024078,,2.056119353,84000024,USA,1.32724E-05,,3/5/2021,,
Massachusetts,US,3/6/2021 4:30,42.2302,-71.5301,588209,13446,508745,63142,25,8534.040537,17203048,,2.774864036,84000025,USA,2.49591E-05,,3/5/2021,,
Michigan,US,3/6/2021 4:30,43.3266,-84.5361,654380,16601,541258,96521,26,6552.411835,10584735,,2.536905162,84000026,USA,1.05987E-05,,3/5/2021,,
Minnesota,US,3/6/2021 4:30,45.6945,-93.9002,488170,6602,474175,7393,27,8656.061247,7058033,,1.35239773,84000027,USA,125150.5949,,3/5/2021,,
Mississippi,US,3/6/2021 4:30,32.7416,-89.6787,296745,6783,278162,11800,28,9970.770953,1756119,,2.28580094,84000028,USA,59006.42071,,3/5/2021,,
Missouri,US,3/6/2021 4:30,38.4561,-92.2884,566213,8504,,,29,9225.574622,4541067,,1.501908292,84000029,USA,73989.73968,,3/5/2021,,
Montana,US,3/6/2021 4:30,46.9219,-110.4544,100656,1379,97541,1736,30,9417.858526,1096913,,1.370012717,84000030,USA,102632.4457,,3/5/2021,,
Nebraska,US,3/6/2021 4:30,41.1254,-98.2681,202310,2112,156510,43688,31,10458.49686,2411545,,1.043942465,84000031,USA,124665.7892,,3/5/2021,,
Nevada,US,3/6/2021 4:30,38.3135,-117.0554,295460,5020,,,32,9592.371295,2754332,,1.699045556,84000032,USA,89421.83448,,3/5/2021,,
New Hampshire,US,3/6/2021 4:30,43.4525,-71.5639,76422,1178,73004,2240,33,5620.459053,1491100,,1.541440946,84000033,USA,109663.0093,,3/5/2021,,
New Jersey,US,3/6/2021 4:30,40.2989,-74.521,806370,23521,,,34,9078.504288,10993311,,2.91689919,84000034,USA,123768.0234,,3/5/2021,,
New Mexico,US,3/6/2021 4:30,34.8405,-106.2485,186460,3787,153376,29297,35,8892.475257,2757994,,2.030998606,84000035,USA,131531.6604,,3/5/2021,,
New York,US,3/6/2021 4:30,42.1657,-74.9481,1678867,47951,,,36,8630.126896,39194200,,2.856152393,84000036,USA,201475.7093,,3/5/2021,,
North Carolina,US,3/6/2021 4:30,35.6301,-79.8064,870149,11446,,,37,8296.548731,10448441,,1.315406902,84000037,USA,9.9622E-06,,3/5/2021,,
North Dakota,US,3/6/2021 4:30,47.5289,-99.784,100137,1478,98164,636,38,13158.77186,1422537,,1.473902551,84000038,USA,186669.4573,,3/5/2021,,
Northern Mariana Islands,US,3/6/2021 4:30,15.0979,145.6739,144,2,29,113,69,261.1344843,17573,,1.388888889,580,MNP,31867.47425,,3/5/2021,,
Ohio,US,3/6/2021 4:30,40.3888,-82.7649,976230,18832,921707,35689,39,8351.626729,12338077,,1.929258474,84000039,USA,1.05552E-05,,3/5/2021,,
